stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat
AK,ANCHORAGE,2004,17,NA,NA,NA,659286,7.5,34987.9,24338300,0,13,27,0.33,8,12,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,17,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2005,4,NA,NA,NA,666946,6.9,39788.7,25956900,0,14,26,0.35,8,12,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,4,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2006,11,NA,NA,NA,675302,6.6,44457.1,27726700,0,17,23,0.43,8,12,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,11,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2007,8,NA,NA,NA,680300,6.3,49002.6,29838900,0,17,23,0.43,9,11,0.45,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,8,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2008,4,NA,NA,NA,687455,6.7,54759,32825100,0,17,23,0.43,9,11,0.45,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,4,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2009,1,NA,NA,NA,698895,7.7,49651.6,32896400,0,18,22,0.45,10,10,0.5,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,1,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2010,5,NA,NA,NA,713910,7.9,52947.7,35293800,0,18,22,0.45,10,10,0.5,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,5,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2011,8,NA,NA,NA,722128,7.6,56333.9,37827800,0,16,24,0.4,10,10,0.5,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,8,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2012,2,NA,NA,NA,730443,7.1,57717.5,39169200,0,16,24,0.4,10,10,0.5,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,2,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2013,4,NA,NA,NA,737068,7,56625.3,38859500,0,14,26,0.35,7,13,0.35,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,4,NA,NA,NA,NA,NA,NA
AK,ANCHORAGE,2014,5,Pounds,18379.028,NA,736283,6.9,55750.6,41110400,0,14,26,0.35,7,13,0.35,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,5,18379.028,NA,NA,NA,NA,NA
AK,ANCHORAGE,2015,8,Pounds,13641.09,NA,737498,6.5,50728.1,42505800,0,16,23,0.41025641025641024,6,14,0.3,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,8,13641.09,NA,NA,NA,NA,NA
AK,ANCHORAGE,2016,6,Pounds,5752.3,D,741456,6.9,49755.6,41745600,0,16,23,0.41025641025641024,6,14,0.3,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,6,5752.3,D,NA,NA,NA,NA
AK,ANCHORAGE,2017,14,Pounds,1751.92,D,739700,6.9,51737,42454400,0,17,21,0.4473684210526316,6,14,0.3,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,14,1751.92,D,D,0,NA,NA
AK,ANCHORAGE,2018,14,Pounds,7511.910000000001,D,735139,6.5,54292.9,44369600,0,17,21,0.4473684210526316,6,14,0.3,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,14,7511.910000000001,D,D,0,NA,NA
AK,ANCHORAGE,2019,9,Pounds,3693.27,D,731545,6.1,54385.6,45945100,0,16,22,0.42105263157894735,7,13,0.35,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,9,3693.27,D,D,0,NA,NA
AK,ANCHORAGE,2020,2,Pounds,3502.780167,D,732964,8.3,50475.2,45366300,0,14,22,0.3888888888888889,7,13,0.35,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,2,3502.780167,D,D,0,NA,NA
AK,ANCHORAGE,2021,1,Pounds,6472.650167,D,734923,6.4,58646,48207900,0,15,21,0.4166666666666667,7,13,0.35,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alaska,1,6472.650167,D,D,0,NA,NA
AL,BALDWIN,2004,13,NA,NA,R,4530729,5.7,146886.7,128739900,0,64,41,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,232,NA,R,NA,NA,NA,NA
AL,BALDWIN,2005,6,NA,NA,R,4569805,4.5,156403.3,136327300,0,62,40,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,196,NA,R,R,0,NA,NA
AL,BALDWIN,2006,7,NA,NA,R,4628981,4,164347.8,145175800,0,62,43,0.59,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,359,NA,R,R,0,NA,NA
AL,BALDWIN,2007,13,NA,NA,R,4672840,4,170263.9,152327000,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,297,NA,R,R,0,NA,NA
AL,BALDWIN,2008,21,NA,NA,R,4718206,5.7,172677.2,157366800,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,R,R,0,NA,NA
AL,BALDWIN,2009,12,NA,NA,R,4757938,11,169128.5,155145300,0,62,43,0.59,19,13,0.59375,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,455,NA,R,R,0,NA,NA
AL,BALDWIN,2010,10,NA,NA,R,4785437,10.5,175470.1,161516600,0,60,45,0.57,21,14,0.6,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,R,R,0,NA,NA
AL,BALDWIN,2011,39,NA,NA,R,4799069,9.6,181929.9,167942800,0,39,65,0.38,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Divided Government,1,-1,0,1,1,Alabama,430,NA,R,R,0,NA,NA
AL,BALDWIN,2012,12,NA,NA,R,4815588,8,186553.9,172804100,0,40,65,0.380952380952381,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,418,NA,R,R,0,NA,NA
AL,BALDWIN,2013,2,NA,NA,R,4830081,7.2,192166.5,174415400,0,37,65,0.36,11,22,0.3333333333333333,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,235,NA,R,R,0,NA,NA
AL,BALDWIN,2014,2,Pounds,12247,R,4841799,6.8,195037.7,180457700,0,37,64,0.37,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,182,9974337.7987626,R,R,0,NA,NA
AL,BALDWIN,2015,5,Pounds,11469,R,4852347,6.1,200197.5,188711400,0,33,72,0.3142857142857143,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,252,5822037.3489641,R,R,0,NA,NA
AL,BALDWIN,2016,5,Pounds,10996.97,R,4863525,5.8,204454.7,192281900,0,33,70,0.32038834951456313,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,312,7173080.894371401,R,R,0,NA,NA
AL,BALDWIN,2017,2,Pounds,11521.58,R,4874486,4.4,210895.7,199999800,0,31,72,0.30097087378640774,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,187,6344492.4552113,R,R,0,NA,NA
AL,BALDWIN,2018,1,Pounds,14112.86,R,4887681,3.9,221030.7,208752700,0,32,70,0.3137254901960784,7,26,0.21212121212121213,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,94,4952735.214183999,R,R,0,NA,NA
AL,BALDWIN,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,NA,NA,NA
AL,BALDWIN,2020,2,Pounds,24514.1483662,R,5031864,6.4,230892.1,230872600,0,28,77,0.26666666666666666,8,27,0.22857142857142856,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,63,4338634.9432371,R,NA,NA,NA,NA
AL,CALHOUN,2004,38,NA,NA,NA,4530729,5.7,146886.7,128739900,0,64,41,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,232,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2005,17,NA,NA,NA,4569805,4.5,156403.3,136327300,0,62,40,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,196,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2006,44,NA,NA,NA,4628981,4,164347.8,145175800,0,62,43,0.59,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,359,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2007,52,NA,NA,NA,4672840,4,170263.9,152327000,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,297,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2008,12,NA,NA,NA,4718206,5.7,172677.2,157366800,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2009,46,NA,NA,NA,4757938,11,169128.5,155145300,0,62,43,0.59,19,13,0.59375,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,455,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2010,25,NA,NA,NA,4785437,10.5,175470.1,161516600,0,60,45,0.57,21,14,0.6,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2011,20,NA,NA,NA,4799069,9.6,181929.9,167942800,0,39,65,0.38,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Divided Government,1,-1,0,1,1,Alabama,430,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2012,21,NA,NA,NA,4815588,8,186553.9,172804100,0,40,65,0.380952380952381,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,418,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2013,10,NA,NA,NA,4830081,7.2,192166.5,174415400,0,37,65,0.36,11,22,0.3333333333333333,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,235,NA,NA,NA,NA,NA,NA
AL,CALHOUN,2014,13,Pounds,174459.1993056,NA,4841799,6.8,195037.7,180457700,0,37,64,0.37,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,182,9974337.7987626,NA,NA,NA,NA,NA
AL,CALHOUN,2015,17,Pounds,68045.3922056,NA,4852347,6.1,200197.5,188711400,0,33,72,0.3142857142857143,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,252,5822037.3489641,NA,NA,NA,NA,NA
AL,CALHOUN,2016,9,Pounds,105210.9900056,NA,4863525,5.8,204454.7,192281900,0,33,70,0.32038834951456313,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,312,7173080.894371401,NA,NA,NA,NA,NA
AL,CALHOUN,2017,11,Pounds,136637.3623308,NA,4874486,4.4,210895.7,199999800,0,31,72,0.30097087378640774,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,187,6344492.4552113,NA,NA,NA,NA,NA
AL,CALHOUN,2018,10,Pounds,148734.9923308,R,4887681,3.9,221030.7,208752700,0,32,70,0.3137254901960784,7,26,0.21212121212121213,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,94,4952735.214183999,R,NA,NA,NA,NA
AL,CALHOUN,2019,19,Pounds,118428.1768571,R,4903185,3,228142.6,216449000,0,28,77,0.26666666666666666,8,27,0.22857142857142856,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,113,7700601.9167289,R,R,0,NA,NA
AL,CALHOUN,2020,3,Pounds,143043.2961685,R,5031864,6.4,230892.1,230872600,0,28,77,0.26666666666666666,8,27,0.22857142857142856,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,63,4338634.9432371,R,R,0,NA,NA
AL,CALHOUN,2021,9,Pounds,138350.4038139,R,5050380,3.4,257986.5,252791900,0,28,75,0.27184466019417475,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,142,5021943.7659814,R,R,0,NA,NA
AL,ETOWAH,2004,8,NA,NA,NA,4530729,5.7,146886.7,128739900,0,64,41,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,232,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2005,11,NA,NA,NA,4569805,4.5,156403.3,136327300,0,62,40,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,196,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2006,16,NA,NA,NA,4628981,4,164347.8,145175800,0,62,43,0.59,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,359,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2007,1,NA,NA,NA,4672840,4,170263.9,152327000,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,297,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2008,22,NA,NA,NA,4718206,5.7,172677.2,157366800,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2009,6,NA,NA,NA,4757938,11,169128.5,155145300,0,62,43,0.59,19,13,0.59375,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,455,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2010,9,NA,NA,NA,4785437,10.5,175470.1,161516600,0,60,45,0.57,21,14,0.6,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2011,12,NA,NA,NA,4799069,9.6,181929.9,167942800,0,39,65,0.38,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Divided Government,1,-1,0,1,1,Alabama,430,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2012,18,NA,NA,NA,4815588,8,186553.9,172804100,0,40,65,0.380952380952381,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,418,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2013,7,NA,NA,NA,4830081,7.2,192166.5,174415400,0,37,65,0.36,11,22,0.3333333333333333,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,235,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL,ETOWAH,2015,14,Pounds,25919.4786694,NA,4852347,6.1,200197.5,188711400,0,33,72,0.3142857142857143,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,252,5822037.3489641,NA,NA,NA,NA,NA
AL,ETOWAH,2016,25,Pounds,11939.7221974,R,4863525,5.8,204454.7,192281900,0,33,70,0.32038834951456313,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,312,7173080.894371401,R,NA,NA,NA,NA
AL,ETOWAH,2017,2,Pounds,27674.2222593,R,4874486,4.4,210895.7,199999800,0,31,72,0.30097087378640774,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,187,6344492.4552113,R,R,0,NA,NA
AL,ETOWAH,2018,21,Pounds,30138.4036357,R,4887681,3.9,221030.7,208752700,0,32,70,0.3137254901960784,7,26,0.21212121212121213,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,94,4952735.214183999,R,R,0,NA,NA
AL,ETOWAH,2019,2,Pounds,23935.958124,R,4903185,3,228142.6,216449000,0,28,77,0.26666666666666666,8,27,0.22857142857142856,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,113,7700601.9167289,R,R,0,NA,NA
AL,ETOWAH,2020,4,Pounds,16255.1817018,R,5031864,6.4,230892.1,230872600,0,28,77,0.26666666666666666,8,27,0.22857142857142856,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,63,4338634.9432371,R,R,0,NA,NA
AL,ETOWAH,2021,13,Pounds,35598.61642,R,5050380,3.4,257986.5,252791900,0,28,75,0.27184466019417475,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,142,5021943.7659814,R,R,0,NA,NA
AL,HOUSTON,2004,4,NA,NA,NA,4530729,5.7,146886.7,128739900,0,64,41,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,232,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2005,4,NA,NA,NA,4569805,4.5,156403.3,136327300,0,62,40,0.61,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,196,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2006,44,NA,NA,NA,4628981,4,164347.8,145175800,0,62,43,0.59,25,10,0.7142857142857143,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,359,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2007,4,NA,NA,NA,4672840,4,170263.9,152327000,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,297,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2008,13,NA,NA,NA,4718206,5.7,172677.2,157366800,0,62,43,0.59,23,12,0.6571428571428571,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2009,6,NA,NA,NA,4757938,11,169128.5,155145300,0,62,43,0.59,19,13,0.59375,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,455,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2010,2,NA,NA,NA,4785437,10.5,175470.1,161516600,0,60,45,0.57,21,14,0.6,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Alabama,299,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2011,19,NA,NA,NA,4799069,9.6,181929.9,167942800,0,39,65,0.38,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Divided Government,1,-1,0,1,1,Alabama,430,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2012,17,NA,NA,NA,4815588,8,186553.9,172804100,0,40,65,0.380952380952381,12,22,0.35294117647058826,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,418,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2013,6,NA,NA,NA,4830081,7.2,192166.5,174415400,0,37,65,0.36,11,22,0.3333333333333333,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,235,NA,NA,NA,NA,NA,NA
AL,HOUSTON,2014,2,Pounds,32714.214,NA,4841799,6.8,195037.7,180457700,0,37,64,0.37,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,182,9974337.7987626,NA,NA,NA,NA,NA
AL,HOUSTON,2015,4,Pounds,39522.228,NA,4852347,6.1,200197.5,188711400,0,33,72,0.3142857142857143,8,26,0.2352941176470588,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Alabama,252,5822037.3489641,NA,NA,NA,NA,NA
